ID,Testamento,Libro,Referencia,Nivel,Pregunta,Opcion_A,Opcion_B,Opcion_C,Opcion_D,Opcion_correcta,Respuesta_correcta,Explicacion_breve,Estado_QA,Revision_humana,Activa_app
QB0402,NT,Santiago,Santiago 1:22,Intermedio,¿Qué contraste presenta Santiago respecto a la palabra?,A Ser hacedores y no solo oyentes,B Hablar y no escuchar,C Leer y olvidar,D Enseñar sin practicar,A,Ser hacedores y no solo oyentes,Santiago enfatiza la práctica de lo que se escucha.,Revisar,No,No
QB0403,NT,Santiago,Santiago 2:17,Intermedio,¿Qué se afirma acerca de una fe que no produce obras?,A Está muerta,B Es perfecta,C Es suficiente sin más,D Es superior,A,Está muerta,La carta insiste en que la fe auténtica se evidencia mediante acciones.,Revisar,No,No
QB0404,NT,Santiago,Santiago 3:5,Intermedio,¿Qué pequeño miembro usa Santiago como ejemplo de gran influencia?,A La lengua,B La mano,C El pie,D El oído,A,La lengua,La lengua se presenta como pequeña pero capaz de producir grandes efectos.,Revisar,No,No
QB0405,NT,Santiago,Santiago 4:7,Basico,¿Qué se recomienda hacer respecto al diablo?,A Resistirlo,B Seguirlo,C Ignorarlo siempre,D Negociar con él,A,Resistirlo,La carta exhorta a someterse a Dios y resistir al diablo.,Revisar,No,No
QB0406,NT,Santiago,Santiago 5:16,Intermedio,¿Qué práctica comunitaria se recomienda en relación con faltas y oración?,A Confesarse unos a otros y orar mutuamente,B Ocultar todo problema,C Evitar a quienes fallan,D Solo hablar con líderes,A,Confesarse unos a otros y orar mutuamente,El pasaje relaciona confesión, oración y restauración comunitaria.,Revisar,No,No
QB0407,NT,1 Pedro,1 Pedro 1:3,Intermedio,¿Qué esperanza se asocia con la resurrección de Jesucristo?,A Una esperanza viva,B Una esperanza temporal,C Solo prosperidad material,D Poder político,A,Una esperanza viva,Pedro vincula la resurrección con una esperanza viva.,Revisar,No,No
QB0408,NT,1 Pedro,1 Pedro 2:9,Intermedio,¿Cómo describe Pedro a la comunidad creyente?,A Pueblo adquirido y sacerdocio real,B Ejército imperial,C Grupo sin propósito,D Solo extranjeros,A,Pueblo adquirido y sacerdocio real,La carta utiliza títulos de identidad y misión para describir al pueblo de Dios.,Revisar,No,No
QB0409,NT,1 Pedro,1 Pedro 3:15,Intermedio,¿Qué se pide al creyente respecto a la esperanza que tiene?,A Estar preparado para explicar su razón con respeto,B Ocultarla,C Imponerla por la fuerza,D Evitar preguntas,A,Estar preparado para explicar su razón con respeto,Pedro pide una defensa razonada y respetuosa de la esperanza.,Revisar,No,No
QB0410,NT,1 Pedro,1 Pedro 5:7,Basico,¿Qué debe hacerse con las preocupaciones?,A Ponerlas en manos de Dios,B Guardarlas siempre,C Ignorarlas,D Convertirlas en enojo,A,Ponerlas en manos de Dios,La carta anima a confiar las preocupaciones a Dios porque él cuida.,Revisar,No,No
QB0411,NT,2 Pedro,2 Pedro 1:5,Intermedio,¿Qué actitud se recomienda añadir a la fe en el crecimiento espiritual?,A Virtud y conocimiento,B Riqueza,C Poder político,D Aislamiento,A,Virtud y conocimiento,La carta presenta una progresión de cualidades que acompañan la fe.,Revisar,No,No
QB0412,NT,2 Pedro,2 Pedro 3:9,Intermedio,¿Qué razón se da para explicar la paciencia del Señor?,A Desea que las personas lleguen al arrepentimiento,B Ha olvidado su promesa,C No puede actuar,D Espera poder político,A,Desea que las personas lleguen al arrepentimiento,El pasaje interpreta la aparente demora como paciencia orientada al arrepentimiento.,Revisar,No,No
QB0413,NT,1 Juan,1 Juan 1:9,Basico,¿Qué se afirma si una persona confiesa sus pecados?,A Dios perdona y limpia,B No ocurre nada,C Debe pagar dinero,D Debe viajar al templo,A,Dios perdona y limpia,La carta presenta a Dios como fiel para perdonar y limpiar al que confiesa.,Revisar,No,No
QB0414,NT,1 Juan,1 Juan 2:15,Intermedio,¿Qué advierte la carta respecto al amor al mundo?,A No ponerlo por encima del amor a Dios,B Buscarlo constantemente,C Ignorar toda creación,D Evitar a todas las personas,A,No ponerlo por encima del amor a Dios,El pasaje contrasta el amor al mundo con el amor al Padre.,Revisar,No,No
QB0415,NT,1 Juan,1 Juan 3:18,Basico,¿Cómo debe expresarse el amor según la carta?,A Con hechos y verdad,B Solo con palabras,C Únicamente con regalos,D Solo en privado,A,Con hechos y verdad,Juan destaca que el amor auténtico debe mostrarse mediante acciones.,Revisar,No,No
QB0416,NT,1 Juan,1 Juan 5:14,Intermedio,¿Qué confianza se menciona respecto a la oración?,A Que Dios escucha cuando pedimos conforme a su voluntad,B Que toda petición será concedida sin condición,C Que solo los líderes pueden orar,D Que la oración sustituye toda acción,A,Que Dios escucha cuando pedimos conforme a su voluntad,El pasaje expresa confianza en que Dios oye las peticiones alineadas con su voluntad.,Revisar,No,No
QB0417,NT,2 Juan,2 Juan 1:7,Intermedio,¿Qué enseñanza falsa atribuye 2 Juan 1:7 a los engañadores?,A Que Moisés no recibió la ley,B Que Jesucristo no vino en carne,C Que Jerusalén nunca tuvo templo,D Que Pablo no predicó a los gentiles,B,Que Jesucristo no vino en carne,La carta advierte sobre engañadores que no reconocen la venida de Jesucristo en carne.,Revisar,No,No
QB0418,NT,2 Juan,2 Juan 1:12,Avanzado,¿Qué forma de comunicación prefiere el autor de 2 Juan 1:12 en lugar de escribir más?,A Enviar mensajeros repetidamente,B Mandar otra carta extensa,C Hablar personalmente cara a cara,D Esperar una respuesta pública,C,Hablar personalmente cara a cara,El autor expresa que prefiere visitar a sus destinatarios y hablar personalmente en vez de seguir escribiendo.,Revisar,No,No
QB0419,NT,3 Juan,3 Juan 1:5,Intermedio,¿Qué conducta elogia 3 Juan 1:5 en la atención a otros creyentes?,A Ignorarlos hasta conocerlos mejor,B Actuar fielmente aun cuando sean desconocidos,C Pedirles una recompensa antes de ayudar,D Recibir solo a los miembros conocidos,B,Actuar fielmente aun cuando sean desconocidos,La carta elogia la fidelidad de quien sirve a otros creyentes incluso cuando son desconocidos.,Revisar,No,No
QB0420,NT,3 Juan,3 Juan 1:9,Avanzado,¿Qué conducta atribuye 3 Juan 1:9 a Diótrefes?,A Evita participar en la comunidad,B Quiere ocupar el primer lugar y rechaza la autoridad del autor,C Se dedica a recibir a todos los hermanos,D Viaja como colaborador del autor,B,Quiere ocupar el primer lugar y rechaza la autoridad del autor,La carta señala a Diótrefes por buscar preeminencia y no aceptar la autoridad del autor.,Revisar,No,No
QB0421,NT,Judas,Judas 1:3,Intermedio,¿A qué anima Judas 1:3 a sus destinatarios respecto a la fe?,A A defenderla con empeño,B A modificarla según cada ciudad,C A ocultarla para evitar dificultades,D A limitarla a los dirigentes,A,A defenderla con empeño,La carta exhorta a defender con firmeza la fe recibida por la comunidad.,Revisar,No,No
QB0422,NT,Judas,Judas 1:5,Avanzado,¿Qué antecedente recuerda Judas 1:5 como advertencia después de la liberación de Egipto?,A La construcción del templo,B La destrucción posterior de quienes no creyeron,C El reinado de David,D La reconstrucción de Jerusalén,B,La destrucción posterior de quienes no creyeron,La carta recuerda que después de la liberación de Egipto hubo juicio sobre quienes persistieron en la incredulidad.,Revisar,No,No
QB0423,NT,Judas,Judas 1:20,Basico,¿Qué recomienda Judas 1:20 hacer mientras los creyentes se edifican en su fe?,A Orar en el Espíritu Santo,B Evitar toda relación con otros,C Buscar reconocimiento público,D Abandonar la enseñanza recibida,A,Orar en el Espíritu Santo,La carta relaciona el crecimiento en la fe con la oración en el Espíritu Santo.,Revisar,No,No
QB0424,NT,Apocalipsis,Apocalipsis 1:3,Basico,¿Qué actitud se considera bienaventurada respecto al mensaje de Apocalipsis?,A Leer, escuchar y guardar lo escrito,B Memorizar solo los nombres,C Evitar compartir su contenido,D Esperar una señal política,A,Leer, escuchar y guardar lo escrito,El inicio del libro destaca la importancia de atender y poner en práctica su mensaje.,Revisar,No,No
QB0425,NT,Apocalipsis,Apocalipsis 1:9,Intermedio,¿En qué isla se encontraba Juan cuando recibió la visión?,A Patmos,B Creta,C Malta,D Chipre,A,Patmos,Juan sitúa su experiencia visionaria en la isla de Patmos.,Revisar,No,No
QB0426,NT,Apocalipsis,Apocalipsis 2:4,Basico,¿Qué reproche recibe la iglesia de Éfeso?,A Haber abandonado su primer amor,B No poseer riquezas,C Vivir fuera de Asia,D No conocer a Pablo,A,Haber abandonado su primer amor,El mensaje reconoce aspectos positivos de la iglesia pero señala que había dejado su primer amor.,Revisar,No,No
QB0427,NT,Apocalipsis,Apocalipsis 3:20,Basico,¿Qué imagen usa el mensaje para describir una invitación a la comunión?,A Alguien que está a la puerta y llama,B Un sembrador que esparce semilla,C Un pescador que lanza redes,D Un rey que reúne soldados,A,Alguien que está a la puerta y llama,El pasaje usa la imagen de una puerta y una llamada para expresar una invitación a recibir y compartir comunión.,Revisar,No,No
QB0428,NT,Apocalipsis,Apocalipsis 4:8,Intermedio,¿Qué característica repiten los seres vivientes acerca de Dios?,A Su santidad,B Su riqueza,C Su silencio,D Su distancia,A,Su santidad,La escena celestial enfatiza repetidamente la santidad de Dios.,Revisar,No,No
QB0429,NT,Apocalipsis,Apocalipsis 5:5,Intermedio,¿Qué figura se anuncia como capaz de abrir el libro sellado?,A El León de la tribu de Judá,B El rey Herodes,C El profeta Elías,D El sacerdote Aarón,A,El León de la tribu de Judá,La visión presenta al vencedor de Judá como digno de abrir el libro.,Revisar,No,No
QB0430,NT,Apocalipsis,Apocalipsis 5:6,Avanzado,¿Qué figura aparece después del anuncio del León de Judá?,A Un Cordero que parecía haber sido sacrificado,B Un caballo blanco,C Un ángel con trompeta,D Un anciano con corona,A,Un Cordero que parecía haber sido sacrificado,La visión combina las imágenes del León vencedor y del Cordero sacrificado.,Revisar,No,No
QB0431,NT,Apocalipsis,Apocalipsis 6:1,Basico,¿Qué comienza a abrir el Cordero en Apocalipsis 6?,A Los sellos,B Las puertas del templo,C Los rollos de Moisés,D Las trompetas,A,Los sellos,El capítulo inicia la apertura sucesiva de los sellos por el Cordero.,Revisar,No,No
QB0432,NT,Apocalipsis,Apocalipsis 7:9,Basico,¿Cómo se describe la multitud que aparece delante del trono?,A De todas las naciones, pueblos y lenguas,B Solo de Jerusalén,C Solo de Roma,D Solo de una tribu,A,De todas las naciones, pueblos y lenguas,La visión presenta una multitud diversa y de alcance universal.,Revisar,No,No
QB0433,NT,Apocalipsis,Apocalipsis 8:6,Basico,¿Qué se preparan para tocar los siete ángeles?,A Siete trompetas,B Siete arpas,C Siete campanas,D Siete flautas,A,Siete trompetas,La escena introduce una nueva secuencia asociada a siete trompetas.,Revisar,No,No
QB0434,NT,Apocalipsis,Apocalipsis 9:1,Intermedio,¿Qué recibe la estrella caída del cielo en la visión?,A La llave del pozo del abismo,B Una corona de oro,C Una espada,D Una tabla de piedra,A,La llave del pozo del abismo,La visión asocia la estrella con la apertura del pozo del abismo.,Revisar,No,No
QB0435,NT,Apocalipsis,Apocalipsis 10:9,Basico,¿Qué se le indica a Juan que haga con el pequeño libro?,A Comerlo,B Quemarlo,C Guardarlo sin abrir,D Entregarlo a los ancianos,A,Comerlo,La visión presenta una acción simbólica en la que Juan debe comer el pequeño libro.,Revisar,No,No
QB0436,NT,Apocalipsis,Apocalipsis 11:3,Intermedio,¿Cuántos testigos aparecen con una misión profética especial?,A Dos,B Tres,C Siete,D Doce,A,Dos,El capítulo presenta a dos testigos con una función profética.,Revisar,No,No
QB0437,NT,Apocalipsis,Apocalipsis 12:1,Basico,¿Qué gran señal aparece en el cielo al inicio del capítulo 12?,A Una mujer vestida del sol,B Una ciudad de oro,C Un caballo negro,D Un río de fuego,A,Una mujer vestida del sol,La visión comienza con la imagen simbólica de una mujer vestida del sol.,Revisar,No,No
QB0438,NT,Apocalipsis,Apocalipsis 12:9,Intermedio,¿Con quién identifica la visión al gran dragón?,A Con la serpiente antigua, el diablo y Satanás,B Con Nabucodonosor,C Con Herodes,D Con Goliat,A,Con la serpiente antigua, el diablo y Satanás,El propio texto interpreta la figura del dragón mediante esos nombres.,Revisar,No,No
QB0439,NT,Apocalipsis,Apocalipsis 13:1,Experto,¿De dónde ve Juan surgir a la primera bestia del capítulo 13?,A Del mar,B Del cielo,C Del desierto,D Del templo,A,Del mar,La visión presenta a una bestia que emerge del mar.,Revisar,No,No
QB0440,NT,Apocalipsis,Apocalipsis 14:1,Basico,¿Dónde aparece el Cordero junto con los ciento cuarenta y cuatro mil?,A En el monte Sion,B En el monte Sinaí,C En Patmos,D En el monte Carmelo,A,En el monte Sion,La visión sitúa al Cordero y a ese grupo en el monte Sion.,Revisar,No,No
QB0441,NT,Apocalipsis,Apocalipsis 15:1,Basico,¿Qué nueva serie de juicios aparece asociada a siete ángeles?,A Siete últimas plagas,B Siete terremotos,C Siete ejércitos,D Siete sequías,A,Siete últimas plagas,La visión presenta siete ángeles con siete plagas descritas como las últimas.,Revisar,No,No
QB0442,NT,Apocalipsis,Apocalipsis 16:1,Basico,¿Qué se ordena derramar sobre la tierra?,A Siete copas relacionadas con la ira de Dios,B Siete rollos,C Siete lámparas,D Siete coronas,A,Siete copas relacionadas con la ira de Dios,El capítulo comienza con la orden de derramar las siete copas sobre la tierra.,Revisar,No,No
QB0443,NT,Apocalipsis,Apocalipsis 17:1,Experto,¿Qué figura anuncia uno de los siete ángeles que mostrará a Juan?,A El juicio de la gran prostituta,B La construcción de un templo,C La coronación de un rey de Israel,D El regreso de Moisés,A,El juicio de la gran prostituta,El capítulo introduce una figura simbólica asociada con juicio y corrupción.,Revisar,No,No
QB0444,NT,Apocalipsis,Apocalipsis 18:2,Intermedio,¿Qué anuncio se proclama acerca de Babilonia la grande?,A Ha caído,B Ha sido coronada,C Ha vencido para siempre,D Ha reconstruido Jerusalén,A,Ha caído,El capítulo presenta el anuncio de la caída de Babilonia como símbolo de un sistema condenado.,Revisar,No,No
QB0445,NT,Apocalipsis,Apocalipsis 19:6,Basico,¿Qué motivo de alabanza proclama una gran multitud?,A Que el Señor Dios reina,B Que Roma venció,C Que el templo fue ampliado,D Que cesaron todas las canciones,A,Que el Señor Dios reina,La escena celebra el gobierno soberano de Dios.,Revisar,No,No
QB0446,NT,Apocalipsis,Apocalipsis 20:12,Intermedio,¿Qué ve Juan delante del gran trono en relación con los muertos?,A Libros abiertos y un juicio según las obras,B Un banquete,C Un ejército,D Una nueva ciudad,A,Libros abiertos y un juicio según las obras,La visión presenta un juicio en el que se abren libros y se evalúan las obras.,Revisar,No,No
QB0447,NT,Apocalipsis,Apocalipsis 21:1,Basico,¿Qué realidad nueva contempla Juan?,A Un cielo nuevo y una tierra nueva,B Un nuevo imperio romano,C Un segundo Egipto,D Un nuevo desierto,A,Un cielo nuevo y una tierra nueva,La visión final presenta una creación renovada.,Revisar,No,No
QB0448,NT,Apocalipsis,Apocalipsis 22:2,Basico,¿Qué árbol aparece junto al río de agua de vida?,A El árbol de la vida,B Una higuera seca,C Un cedro del Líbano,D Un olivo del templo,A,El árbol de la vida,La visión final recupera la imagen del árbol de la vida junto al río.,Revisar,No,No
QB0449,NT,Apocalipsis,Apocalipsis 22:5,Basico,¿Qué se afirma que ya no será necesaria en la ciudad?,A La luz de lámpara o del sol,B El agua,C La vida,D La alabanza,A,La luz de lámpara o del sol,La presencia de Dios se presenta como fuente suficiente de luz.,Revisar,No,No
QB0450,NT,Apocalipsis,Apocalipsis 22:20,Basico,¿Qué respuesta aparece ante la promesa de la venida de Jesús?,A Una petición para que venga,B Una orden de esperar siglos,C Una invitación a regresar a Egipto,D Una negación de su regreso,A,Una petición para que venga,El libro concluye con una respuesta de esperanza ante la promesa de la venida de Jesús.,Revisar,No,No
QB0451,AT,Génesis,Génesis 12:7,Basico,¿Qué hizo Abram después de recibir una promesa de tierra?,A Construyó un altar,B Volvió a Ur,C Se convirtió en rey,D Entró en Egipto,A,Construyó un altar,Abram respondió levantando un altar al Señor.,Revisar,No,No
QB0452,AT,Génesis,Génesis 17:17,Intermedio,¿Cómo reaccionó Abraham al pensar en tener un hijo a edad avanzada?,A Se rió,B Huyó,C Se enojó,D Guardó silencio,A,Se rió,Abraham reaccionó con asombro ante la promesa del nacimiento de Isaac.,Revisar,No,No
QB0453,AT,Génesis,Génesis 18:14,Intermedio,¿Qué pregunta se hace acerca del poder de Dios en relación con el nacimiento prometido?,A Si hay algo demasiado difícil para Dios,B Si Abraham puede regresar a Ur,C Si Sara debe viajar,D Si Lot debe volver,A,Si hay algo demasiado difícil para Dios,El relato enfatiza que el cumplimiento de la promesa no está limitado por la edad humana.,Revisar,No,No
QB0454,AT,Génesis,Génesis 21:8,Basico,¿Qué ocurrió cuando Isaac creció y fue destetado?,A Abraham hizo un gran banquete,B Abraham viajó a Egipto,C Isaac fue enviado a Harán,D Sara dejó la casa,A,Abraham hizo un gran banquete,El destete de Isaac fue celebrado con un gran banquete.,Revisar,No,No
